user_id,age_group,location,device_type,subscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,sessions_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
USER-006173,36-45,Otros,Mobile,Free,350,8,231.76,123.0,27,103.2,4.1,0.112,0.69,1
USER-006174,18-25,Mendoza,Mobile,Basic,154,29,64.01,,2,,19.7,0.667,5.65,1
USER-006175,26-35,Mendoza,Mobile,Free,192,22,85.16,164.0,10,2.5,7.0,,3.44,0
USER-006176,18-25,Buenos Aires,Mobile,Free,91,45,438.55,,24,76.0,,0.634,14.84,0
USER-006177,26-35,Buenos Aires,Mobile,Free,319,37,288.81,154.0,17,37.0,2.6,0.273,3.48,0
USER-006178,26-35,Otros,Mobile,Free,282,29,159.45,89.0,10,112.6,8.7,0.611,3.09,1
USER-006179,18-25,Rosario,Desktop,Free,244,34,377.0,88.0,20,20.4,4.0,0.243,4.18,1
USER-006180,36-45,Buenos Aires,Desktop,Basic,354,0,138.19,999.0,16,112.6,19.9,0.401,0.0,1
USER-006181,18-25,Buenos Aires,Mobile,Free,204,21,19.81,157.0,7,17.8,2.0,0.018,3.09,1
USER-006182,46-55,Rosario,Desktop,Premium,203,20,80.96,145.0,7,20.0,12.5,0.221,2.96,1
USER-006183,26-35,Buenos Aires,Mobile,Free,173,8,23.21,125.0,13,78.7,18.5,0.171,1.39,0
USER-006184,26-35,Rosario,Tablet,Premium,182,33,383.91,34.0,0,63.0,12.3,0.366,5.44,0
USER-006185,,Buenos Aires,Mobile,Free,70,16,264.62,126.0,8,,10.6,0.007,6.86,0
USER-006186,26-35,Buenos Aires,Mobile,Free,136,22,25.87,165.0,2,119.5,17.8,0.644,4.85,0
USER-006187,18-25,Cordoba,Mobile,Free,102,0,338.03,,19,88.8,11.6,0.093,0.0,0
USER-006188,18-25,Rosario,Tablet,Basic,352,7,354.0,117.0,23,7.8,6.8,0.325,0.6,0
USER-006189,26-35,La Plata,Mobile,Free,47,34,282.6,85.0,28,2.3,16.2,0.13,21.7,1
USER-006190,18-25,Buenos Aires,Mobile,Premium,72,33,330.1,142.0,4,70.8,8.7,0.571,13.75,0
USER-006191,26-35,Buenos Aires,Desktop,Basic,220,35,159.39,35.0,5,12.9,15.5,,4.77,0
USER-006192,46-55,Otros,Desktop,Basic,214,32,79.89,89.0,4,98.9,,0.274,4.49,0
USER-006193,26-35,Otros,Desktop,Premium,221,38,303.71,83.0,25,54.3,6.9,0.631,5.16,1
USER-006194,18-25,Buenos Aires,Tablet,Basic,95,16,,147.0,26,4.6,18.1,0.512,5.05,1
USER-006195,46-55,Buenos Aires,Mobile,Basic,225,44,,47.0,28,90.7,3.6,,5.87,0
USER-006196,18-25,Mendoza,Desktop,Free,292,14,86.49,166.0,22,17.4,,0.427,1.44,1
USER-006197,36-45,Rosario,Tablet,Premium,123,1,38.37,,4,8.3,17.1,0.092,0.24,1
USER-006198,26-35,La Plata,Desktop,Free,97,37,455.8,176.0,15,57.4,13.2,0.27,11.44,1
USER-006199,18-25,Cordoba,Desktop,Basic,294,13,462.84,75.0,4,14.8,11.4,0.57,1.33,0
USER-006200,26-35,La Plata,Mobile,Basic,27,1,408.56,68.0,22,83.8,8.5,0.072,1.0,1
USER-006201,55+,Buenos Aires,Mobile,Premium,215,48,476.83,137.0,13,72.7,2.7,0.791,6.7,0
USER-006202,18-25,La Plata,Mobile,Basic,98,20,171.27,33.0,22,54.5,7.1,0.159,6.12,0
USER-006203,46-55,Buenos Aires,Mobile,Free,361,47,108.24,,24,20.1,8.2,0.751,3.91,0
USER-006204,26-35,Rosario,Mobile,Basic,330,15,473.54,152.0,7,81.7,2.3,0.179,1.36,0
USER-006205,36-45,Otros,Desktop,Basic,9,15,221.59,83.0,14,10.0,,,15.0,1
USER-006206,36-45,Buenos Aires,Desktop,Free,290,5,275.68,,8,2.3,15.4,0.603,0.52,0
USER-006207,26-35,La Plata,Desktop,Premium,219,5,350.68,127.0,3,58.6,6.1,0.233,0.68,0
USER-006208,36-45,Mendoza,Desktop,Free,354,33,191.32,60.0,28,58.5,8.5,0.159,2.8,1
USER-006209,26-35,Cordoba,Mobile,Premium,11,44,,118.0,5,46.9,8.7,0.728,44.0,0
USER-006210,18-25,Cordoba,Mobile,Basic,241,21,94.87,180.0,20,13.1,10.9,0.114,2.61,1
USER-006211,36-45,Otros,Mobile,Free,252,43,273.31,,5,16.9,4.9,0.234,5.12,0
USER-006212,36-45,Otros,Mobile,Free,336,24,,149.0,24,19.6,5.2,0.732,2.14,0
USER-006213,26-35,Buenos Aires,Mobile,Premium,235,23,498.16,86.0,20,,18.3,0.489,2.94,0
USER-006214,18-25,Buenos Aires,,Premium,360,10,280.12,127.0,10,77.4,,,0.83,0
USER-006215,36-45,Buenos Aires,Mobile,Basic,353,29,417.66,5.0,14,13.4,10.7,0.327,2.46,0
USER-006216,26-35,Buenos Aires,Mobile,Basic,185,8,108.82,66.0,28,50.0,6.6,0.123,1.3,0
USER-006217,18-25,Cordoba,Mobile,Basic,288,27,479.22,116.0,11,63.1,14.1,0.24,2.81,1
USER-006218,36-45,Cordoba,Desktop,Premium,214,24,375.94,59.0,12,85.0,11.8,,3.36,1
USER-006219,26-35,Otros,Mobile,Free,239,0,421.3,,30,43.1,12.8,0.398,0.0,1
USER-006220,26-35,Mendoza,Tablet,Free,156,16,313.57,7.0,12,94.8,18.6,,3.08,0
USER-006221,46-55,Mendoza,Desktop,Basic,187,7,52.56,169.0,11,52.0,19.4,,1.12,1
USER-006222,36-45,Buenos Aires,Desktop,Free,275,12,208.58,,21,66.3,,0.213,1.31,0
USER-006223,26-35,Rosario,Tablet,Basic,119,37,,,4,75.4,9.8,0.309,9.33,1
USER-006224,55+,Rosario,Mobile,Premium,27,6,,22.0,7,38.7,19.4,,6.0,0
USER-006225,26-35,Otros,Mobile,Free,55,4,96.55,,2,92.1,1.5,0.395,2.18,0
USER-006226,18-25,Cordoba,Mobile,Basic,116,29,466.68,164.0,30,37.9,19.5,0.333,7.5,0
USER-006227,26-35,Cordoba,Mobile,Enterprise,306,48,244.08,48.0,16,105.0,1.2,0.415,4.71,1
USER-006228,46-55,Cordoba,Mobile,Free,327,1,336.74,122.0,13,87.1,10.2,0.303,0.09,1
USER-006229,36-45,Cordoba,Tablet,Free,314,12,129.3,51.0,14,28.0,3.3,0.644,1.15,1
USER-006230,46-55,Cordoba,Mobile,Free,43,2,240.13,117.0,6,77.8,,0.462,1.4,1
USER-006231,18-25,Otros,Mobile,Basic,230,48,190.99,145.0,17,66.7,4.3,0.603,6.26,1
USER-006232,36-45,La Plata,Mobile,Free,336,23,45.2,0.0,30,74.6,9.6,,2.05,0
USER-006233,26-35,Mendoza,Mobile,Premium,191,0,150.24,999.0,11,82.3,9.7,0.656,0.0,1
USER-006234,55+,Mendoza,Mobile,Enterprise,315,29,25.94,70.0,3,111.4,17.7,0.314,2.76,1
USER-006235,26-35,Buenos Aires,Mobile,Free,90,6,192.03,87.0,24,111.9,13.1,0.692,2.0,0
USER-006236,55+,Buenos Aires,Desktop,Free,136,2,259.32,104.0,6,94.6,,0.64,0.44,1
USER-006237,36-45,Cordoba,,Free,322,6,406.9,66.0,8,53.2,8.4,0.023,0.56,1
USER-006238,26-35,Buenos Aires,Mobile,Premium,181,49,275.76,146.0,10,58.2,14.4,0.711,8.12,0
USER-006239,18-25,Rosario,Mobile,Free,189,44,141.0,155.0,11,10.8,18.2,0.444,6.98,1
USER-006240,18-25,Rosario,Tablet,Basic,245,24,313.19,143.0,20,44.5,10.7,,2.94,1
USER-006241,26-35,Rosario,Desktop,Basic,74,38,366.91,156.0,11,46.6,10.9,0.026,15.41,0
USER-006242,26-35,Rosario,Desktop,Basic,100,22,80.09,97.0,27,107.7,19.7,0.512,6.6,1
USER-006243,26-35,Rosario,Desktop,Premium,210,33,21.67,,10,,13.3,0.405,4.71,0
USER-006244,36-45,La Plata,Tablet,Free,294,0,86.91,999.0,25,106.2,7.9,0.191,0.0,0
USER-006245,46-55,Buenos Aires,Mobile,Basic,69,1,350.88,57.0,11,17.0,17.3,0.581,,0
USER-006246,18-25,Otros,Tablet,Free,136,25,485.91,4.0,13,,9.7,0.318,5.51,0
USER-006247,55+,Otros,Mobile,Basic,178,46,330.42,42.0,27,49.0,2.9,0.495,7.75,1
USER-006248,26-35,Otros,Desktop,Free,3,27,354.48,,20,69.2,5.5,0.145,,0
USER-006249,36-45,Cordoba,,Free,295,44,176.65,65.0,23,114.3,1.9,0.601,4.47,0
USER-006250,18-25,Buenos Aires,Desktop,Free,121,46,79.44,118.0,5,,8.5,0.764,11.4,0
USER-006251,26-35,Rosario,Mobile,Basic,115,14,499.09,145.0,4,79.6,5.6,0.789,3.65,1
USER-006252,36-45,Buenos Aires,Mobile,Free,357,27,296.87,63.0,25,17.6,,0.699,2.27,0
USER-006253,26-35,Rosario,Mobile,Premium,294,27,489.1,96.0,26,27.5,1.3,,2.76,0
USER-006254,,Cordoba,Mobile,Basic,224,40,315.82,44.0,4,63.8,20.0,0.007,5.36,1
USER-006255,36-45,Buenos Aires,Desktop,Premium,252,46,434.5,,19,96.8,19.7,0.624,5.48,1
USER-006256,18-25,Buenos Aires,Desktop,Basic,265,15,200.89,40.0,7,71.1,4.8,,1.7,0
USER-006257,26-35,Otros,Mobile,Basic,63,37,465.65,89.0,26,10.7,15.9,,,1
USER-006258,18-25,Cordoba,Mobile,Basic,285,9,180.55,97.0,14,85.7,,0.106,0.95,0
USER-006259,36-45,,Tablet,Premium,16,1,293.89,,3,29.5,18.6,0.25,,1
USER-006260,36-45,Mendoza,Mobile,Premium,249,14,293.27,85.0,17,27.7,19.5,0.151,1.69,0
USER-006261,46-55,Cordoba,Mobile,Basic,297,7,95.47,,2,61.1,13.4,0.427,0.71,1
USER-006262,36-45,Buenos Aires,Desktop,Premium,252,15,438.08,172.0,1,,,0.743,1.79,1
USER-006263,36-45,Rosario,Desktop,Free,71,35,371.34,97.0,20,96.1,8.3,0.316,14.79,0
USER-006264,18-25,Otros,Desktop,Basic,291,26,,,9,102.0,19.6,0.432,2.68,0
USER-006265,26-35,Cordoba,Desktop,Premium,140,40,107.24,106.0,12,66.4,14.1,0.566,8.57,1
USER-006266,18-25,Mendoza,Desktop,Free,138,34,452.14,4.0,23,91.1,,0.706,7.39,0
USER-006267,26-35,Otros,Mobile,Premium,310,50,107.73,127.0,18,113.6,,0.297,4.84,1
USER-006268,26-35,Rosario,Tablet,Free,0,25,256.24,116.0,7,109.6,16.4,0.137,25.0,1
USER-006269,26-35,Cordoba,Desktop,Basic,135,48,342.14,138.0,29,1.9,5.6,0.782,10.67,0
USER-006270,36-45,Cordoba,Mobile,Free,346,17,317.19,161.0,29,3.4,14.9,0.087,1.47,1
USER-006271,18-25,Rosario,Desktop,Free,354,39,403.92,142.0,23,56.9,,0.698,3.31,1
USER-006272,26-35,Cordoba,Mobile,Premium,292,0,187.02,999.0,7,,20.0,0.67,0.0,1
USER-006273,46-55,Buenos Aires,Desktop,Premium,195,15,293.77,,5,31.0,9.8,0.226,2.31,1
USER-006274,26-35,Rosario,Desktop,Basic,33,20,311.13,125.0,24,,19.8,,18.18,1
USER-006275,26-35,Rosario,Mobile,Free,93,47,63.96,101.0,0,,4.5,,15.16,0
USER-006276,26-35,Otros,Desktop,Enterprise,82,30,283.44,156.0,9,13.5,17.6,0.395,,1
USER-006277,36-45,Rosario,Mobile,Basic,145,8,439.4,,0,81.8,,0.688,1.66,0
USER-006278,26-35,Otros,Desktop,Free,316,9,181.19,10.0,0,78.7,15.7,0.46,0.85,1
USER-006279,46-55,Rosario,Mobile,Basic,12,36,350.55,,17,57.9,4.3,0.253,,0
USER-006280,26-35,Rosario,Mobile,Enterprise,232,42,257.13,84.0,20,5.4,,0.307,5.43,0
USER-006281,18-25,Buenos Aires,Mobile,Premium,238,34,334.53,136.0,22,62.9,14.6,0.069,4.29,0
USER-006282,18-25,Cordoba,Mobile,Basic,35,17,,35.0,5,105.7,17.7,0.685,14.57,0
USER-006283,46-55,Otros,Mobile,Free,94,4,54.67,,23,91.2,7.0,0.475,1.28,1
USER-006284,46-55,Cordoba,Mobile,Enterprise,177,5,226.13,,9,74.3,5.9,,0.85,0
USER-006285,36-45,Cordoba,Mobile,Enterprise,33,16,174.11,18.0,21,80.1,18.1,0.696,14.55,0
USER-006286,18-25,La Plata,Mobile,Premium,254,33,63.79,96.0,25,57.3,1.8,0.661,3.9,1
USER-006287,46-55,Cordoba,Mobile,Enterprise,312,31,72.68,15.0,14,112.9,10.7,0.701,2.98,0
USER-006288,26-35,Otros,Tablet,Premium,329,3,323.99,108.0,9,5.0,17.7,0.269,0.27,0
USER-006289,26-35,Buenos Aires,Mobile,Premium,0,32,439.66,123.0,25,117.7,12.8,0.635,32.0,0
USER-006290,36-45,,Desktop,Premium,91,27,,72.0,25,104.8,10.0,0.537,8.9,1
USER-006291,36-45,Mendoza,Mobile,Basic,97,31,157.03,141.0,11,75.0,,0.78,9.59,0
USER-006292,46-55,Cordoba,Mobile,Free,260,16,189.89,141.0,5,93.7,4.9,0.427,1.85,1
USER-006293,26-35,Cordoba,Mobile,Premium,108,49,178.82,143.0,28,93.9,13.7,0.109,13.61,1
USER-006294,36-45,Buenos Aires,Desktop,Basic,56,33,25.7,34.0,10,56.8,11.8,0.285,17.68,0
USER-006295,18-25,Buenos Aires,Desktop,Basic,42,27,254.35,108.0,30,19.0,5.1,0.347,19.29,1
USER-006296,26-35,Rosario,Desktop,Basic,359,17,237.9,46.0,25,60.3,6.9,0.258,1.42,1
USER-006297,26-35,Rosario,Mobile,Premium,116,20,42.99,159.0,9,63.9,17.3,0.54,5.17,0
USER-006298,26-35,La Plata,Mobile,Basic,252,27,498.64,17.0,9,113.1,10.4,0.292,3.21,0
USER-006299,36-45,Rosario,Mobile,Basic,15,4,291.94,161.0,8,40.1,7.9,0.557,4.0,0
USER-006300,18-25,Buenos Aires,Desktop,Premium,164,29,410.74,21.0,29,61.5,3.0,0.717,5.3,1
USER-006301,26-35,Buenos Aires,Desktop,Free,171,23,76.26,,7,101.3,3.6,0.37,4.04,1
USER-006302,36-45,Buenos Aires,Desktop,Free,65,29,98.48,130.0,13,34.2,16.5,0.706,13.38,1
USER-006303,18-25,Cordoba,Desktop,Basic,252,29,,,18,68.2,13.1,0.488,3.45,0
USER-006304,36-45,Buenos Aires,Desktop,Basic,189,6,263.46,2.0,11,38.4,6.0,0.393,0.95,1
USER-006305,36-45,Cordoba,Tablet,Premium,337,33,247.48,60.0,25,,12.9,0.649,2.94,0
USER-006306,36-45,Buenos Aires,Mobile,Basic,152,15,123.95,100.0,27,31.8,15.7,0.362,2.96,1
USER-006307,36-45,La Plata,Mobile,Premium,290,10,375.81,142.0,17,22.0,15.4,0.622,1.03,1
USER-006308,18-25,Mendoza,Mobile,Basic,240,11,193.19,,1,53.4,15.6,0.202,1.38,0
USER-006309,36-45,La Plata,Tablet,Premium,94,26,,38.0,29,2.3,,0.672,8.3,0
USER-006310,18-25,Cordoba,Mobile,Premium,319,48,237.28,173.0,28,98.4,17.5,0.542,4.51,0
USER-006311,36-45,Rosario,Mobile,Basic,91,43,283.64,40.0,8,17.5,7.6,0.625,14.18,0
USER-006312,18-25,Cordoba,Desktop,Premium,226,34,13.94,,20,45.0,3.0,0.708,4.51,1
USER-006313,18-25,Rosario,Desktop,Basic,140,35,432.08,119.0,10,23.7,6.1,0.386,7.5,1
USER-006314,36-45,Buenos Aires,Mobile,Free,42,24,413.97,130.0,21,69.3,3.7,0.674,,0
USER-006315,18-25,Otros,Mobile,Enterprise,97,2,278.83,36.0,29,99.7,,0.452,0.62,1
USER-006316,18-25,Buenos Aires,Desktop,Basic,337,40,319.67,63.0,6,46.7,15.8,0.185,3.56,0
USER-006317,36-45,Buenos Aires,Mobile,Free,102,34,210.97,162.0,27,63.5,5.0,0.541,10.0,0
USER-006318,36-45,Rosario,Mobile,Premium,293,6,309.94,127.0,24,85.6,13.8,,0.61,0
USER-006319,26-35,La Plata,Mobile,Free,24,24,,132.0,16,80.9,17.7,0.133,24.0,1
USER-006320,,Cordoba,Tablet,Premium,104,40,294.43,,15,55.3,5.5,0.426,11.54,0
USER-006321,55+,Rosario,Mobile,Premium,206,28,417.08,9.0,20,17.7,9.2,0.071,4.08,0
USER-006322,36-45,Buenos Aires,Mobile,Free,338,42,129.77,4.0,2,106.5,7.5,0.239,3.73,0
USER-006323,18-25,Buenos Aires,Mobile,Premium,329,5,369.59,163.0,5,64.9,13.4,0.332,0.46,1
USER-006324,18-25,Rosario,Mobile,Free,137,40,330.86,65.0,26,69.3,3.8,0.332,8.76,1
USER-006325,26-35,Buenos Aires,Mobile,Basic,21,32,37.22,45.0,0,22.6,5.0,,32.0,1
USER-006326,18-25,Rosario,Desktop,Basic,35,36,468.71,17.0,4,37.9,12.6,0.049,30.86,1
USER-006327,26-35,La Plata,Mobile,Free,308,46,362.73,121.0,25,27.7,15.7,0.417,4.48,0
USER-006328,26-35,,Desktop,Basic,156,6,213.95,,17,37.5,7.9,0.155,1.15,1
USER-006329,26-35,Buenos Aires,Desktop,Premium,16,14,221.74,102.0,10,51.2,2.9,0.257,14.0,1
USER-006330,18-25,Rosario,Tablet,Free,45,10,57.26,180.0,15,22.6,17.1,0.349,,1
USER-006331,,Buenos Aires,Desktop,Premium,289,26,245.51,138.0,9,33.4,,0.352,2.7,1
USER-006332,26-35,Buenos Aires,Desktop,Free,294,42,318.83,180.0,12,54.1,13.4,0.504,4.29,0
USER-006333,18-25,Cordoba,Tablet,Free,359,42,437.54,109.0,29,46.9,12.4,0.597,3.51,1
USER-006334,26-35,Cordoba,Mobile,Free,268,17,452.32,13.0,17,119.0,13.8,0.306,1.9,1
USER-006335,18-25,Buenos Aires,Desktop,Free,7,11,346.27,,3,64.4,4.6,0.51,11.0,0
USER-006336,26-35,Buenos Aires,Desktop,Free,101,15,233.58,15.0,28,35.1,17.8,0.514,4.46,1
USER-006337,26-35,Rosario,Desktop,Premium,270,1,366.56,80.0,1,55.7,15.7,0.363,0.11,0
USER-006338,18-25,Buenos Aires,Mobile,Basic,291,31,227.51,77.0,27,60.6,10.7,,3.2,1
USER-006339,36-45,Buenos Aires,Mobile,Basic,360,50,404.63,110.0,16,114.6,6.2,0.696,4.17,0
USER-006340,46-55,Otros,Tablet,Basic,148,35,429.63,24.0,7,38.7,18.0,0.715,7.09,1
USER-006341,26-35,,Mobile,Basic,143,35,65.08,129.0,25,108.4,13.8,0.579,7.34,0
USER-006342,26-35,La Plata,Desktop,Basic,128,10,202.58,125.0,1,94.2,12.3,0.326,2.34,0
USER-006343,26-35,Rosario,Mobile,Premium,80,48,146.44,132.0,3,32.3,9.0,0.204,18.0,0
USER-006344,36-45,Rosario,Mobile,Basic,27,14,220.31,,24,18.3,,0.719,14.0,1
USER-006345,18-25,Cordoba,Desktop,Free,27,4,114.12,76.0,15,19.0,16.7,0.751,4.0,0
USER-006346,26-35,Buenos Aires,Desktop,Basic,143,30,178.98,159.0,13,45.6,9.4,0.31,6.29,0
USER-006347,55+,Buenos Aires,Desktop,Premium,131,11,245.68,158.0,30,71.9,6.6,0.751,2.52,1
USER-006348,36-45,,Mobile,Free,244,14,16.81,160.0,6,26.3,,0.794,1.72,1
USER-006349,46-55,Buenos Aires,Tablet,Premium,347,7,181.72,21.0,30,76.7,13.9,0.413,0.61,1
USER-006350,18-25,Cordoba,Mobile,Premium,3,10,155.36,129.0,19,8.7,8.2,0.245,10.0,0
USER-006351,,Buenos Aires,Mobile,Free,266,49,499.25,63.0,18,103.3,1.3,0.068,5.53,0
USER-006352,26-35,Otros,Desktop,Free,299,33,458.71,125.0,14,44.9,6.8,0.664,3.31,0
USER-006353,,,Desktop,Premium,56,5,482.57,38.0,8,78.7,9.8,0.49,2.68,0
USER-006354,46-55,Rosario,Mobile,Basic,118,44,44.98,51.0,10,15.1,9.8,0.793,,1
USER-006355,46-55,Cordoba,Mobile,Premium,132,7,239.2,52.0,25,82.0,9.3,,1.59,0
USER-006356,18-25,Buenos Aires,Tablet,Basic,198,17,171.46,179.0,22,65.7,7.0,0.238,2.58,0
USER-006357,36-45,Rosario,Mobile,Free,40,28,179.44,51.0,25,,12.9,0.358,21.0,0
USER-006358,36-45,Mendoza,Desktop,Free,34,33,82.6,156.0,5,,,0.793,29.12,1
USER-006359,26-35,Rosario,Desktop,Basic,273,34,211.11,170.0,10,2.0,8.9,0.097,3.74,1
USER-006360,26-35,Buenos Aires,Tablet,Free,322,6,49.97,7.0,7,39.6,8.0,0.082,0.56,0
USER-006361,36-45,Rosario,Desktop,Premium,87,26,205.94,7.0,11,51.4,,0.609,,0
USER-006362,36-45,Buenos Aires,Mobile,Enterprise,120,1,29.67,69.0,23,86.7,5.1,,0.25,0
USER-006363,46-55,Cordoba,Mobile,Basic,353,14,252.08,35.0,24,113.6,5.6,0.468,1.19,1
USER-006364,18-25,Rosario,Desktop,Basic,307,33,231.92,16.0,18,12.8,8.3,0.536,3.22,0
USER-006365,36-45,,Mobile,Free,13,26,276.35,,8,99.2,4.5,0.261,26.0,0
USER-006366,26-35,Rosario,Mobile,Free,196,32,230.48,20.0,15,108.8,18.1,,4.9,0
USER-006367,36-45,Otros,Tablet,Free,27,41,444.27,139.0,14,113.2,12.0,,41.0,1
USER-006368,36-45,Otros,Mobile,Premium,336,9,120.19,90.0,11,80.0,17.7,0.162,0.8,1
USER-006369,26-35,Buenos Aires,Desktop,Free,265,50,51.04,,21,37.0,,0.113,5.66,0
USER-006370,36-45,Otros,Mobile,Free,102,25,318.2,61.0,4,17.6,10.3,0.338,7.35,1
USER-006371,18-25,Buenos Aires,Desktop,Basic,69,41,139.19,127.0,28,78.9,5.4,0.484,17.83,0
USER-006372,18-25,La Plata,Desktop,Basic,103,40,363.37,3.0,25,87.6,11.6,0.335,11.65,1
USER-006373,26-35,Buenos Aires,Mobile,Premium,171,18,,48.0,23,29.8,13.9,0.368,,1
USER-006374,18-25,Buenos Aires,Mobile,Free,213,48,475.04,11.0,6,24.5,19.7,0.694,6.76,0
USER-006375,26-35,Cordoba,Tablet,Free,261,1,163.3,56.0,7,114.9,18.7,0.078,0.11,0
USER-006376,,Mendoza,Desktop,Premium,308,35,379.77,73.0,27,43.1,18.5,,3.41,1
USER-006377,26-35,La Plata,Mobile,Premium,245,0,130.06,999.0,21,78.4,,0.628,0.0,0
USER-006378,18-25,La Plata,Mobile,Free,364,39,308.34,115.0,4,,9.8,0.104,3.21,0
USER-006379,26-35,Buenos Aires,Mobile,Basic,56,5,424.95,17.0,0,93.7,,0.484,2.68,0
USER-006380,26-35,Buenos Aires,Desktop,Basic,6,22,214.82,142.0,18,110.4,13.0,0.22,22.0,1
USER-006381,36-45,Rosario,Mobile,Free,184,28,41.39,,7,,12.3,0.628,4.57,1
USER-006382,26-35,Mendoza,Mobile,Basic,216,47,,32.0,2,92.7,17.7,0.184,6.53,1
USER-006383,,Rosario,Mobile,Premium,346,39,172.12,0.0,6,4.4,3.5,0.159,,0
USER-006384,36-45,La Plata,Mobile,Free,365,10,21.72,115.0,11,,1.4,,0.82,1
USER-006385,26-35,Rosario,Mobile,Enterprise,199,0,223.22,999.0,5,27.5,13.1,0.094,0.0,1
USER-006386,26-35,Buenos Aires,Mobile,Premium,242,0,181.78,999.0,11,,3.5,0.39,0.0,0
USER-006387,18-25,Mendoza,Tablet,Basic,245,48,122.38,162.0,5,39.7,9.7,,5.88,1
USER-006388,46-55,Cordoba,Desktop,Basic,140,5,123.44,,3,33.6,17.6,0.185,1.07,0
USER-006389,26-35,Cordoba,Tablet,Free,110,19,131.62,76.0,0,13.1,12.2,0.449,5.18,0
USER-006390,36-45,,Desktop,Free,8,49,109.04,118.0,3,62.2,12.1,0.71,49.0,0
USER-006391,26-35,Buenos Aires,Desktop,Basic,270,34,383.98,129.0,11,50.0,,0.006,3.78,1
USER-006392,26-35,Buenos Aires,Mobile,Premium,28,3,414.02,164.0,2,49.1,18.7,0.712,3.0,0
USER-006393,26-35,Buenos Aires,Tablet,Free,7,25,138.22,122.0,26,4.8,17.5,0.108,25.0,0
USER-006394,26-35,Buenos Aires,Desktop,Premium,304,46,336.73,140.0,17,62.5,4.1,0.185,4.54,0
USER-006395,36-45,Buenos Aires,Desktop,Free,180,36,274.92,11.0,28,51.6,2.3,,6.0,1
USER-006396,18-25,Mendoza,Mobile,Free,166,17,345.67,110.0,24,22.9,9.1,0.291,3.07,1
USER-006397,26-35,Cordoba,Mobile,Premium,303,14,175.63,88.0,27,,10.1,,1.39,1
USER-006398,26-35,Cordoba,Mobile,Free,13,2,445.48,148.0,19,32.6,17.7,0.223,2.0,1
USER-006399,26-35,Buenos Aires,Mobile,Basic,315,32,150.61,74.0,15,88.3,,0.579,3.05,0
USER-006400,26-35,Rosario,Mobile,Free,115,1,85.21,,14,110.1,2.0,0.581,0.26,0
USER-006401,36-45,Buenos Aires,Mobile,Free,136,3,446.52,37.0,24,24.1,19.0,0.539,0.66,1
USER-006402,26-35,Rosario,Desktop,Basic,105,1,40.36,138.0,17,112.3,19.4,,0.29,1
USER-006403,26-35,Rosario,Mobile,Premium,212,21,138.45,179.0,2,22.5,,0.14,2.97,1
USER-006404,36-45,Otros,Mobile,Premium,292,5,132.33,142.0,5,94.3,3.3,0.57,0.51,0
USER-006405,26-35,Buenos Aires,Mobile,Basic,46,28,263.4,36.0,6,,13.5,,18.26,0
USER-006406,26-35,Cordoba,Desktop,Basic,200,43,445.67,101.0,7,54.5,10.0,0.513,6.45,0
USER-006407,26-35,Rosario,Mobile,Free,94,5,387.32,158.0,28,58.3,,0.573,1.6,1
USER-006408,26-35,Cordoba,Tablet,Free,307,30,318.47,116.0,8,114.1,3.9,0.329,2.93,1
USER-006409,36-45,Buenos Aires,Mobile,Basic,139,14,214.3,86.0,30,79.2,12.7,0.319,3.02,0
USER-006410,26-35,Cordoba,Mobile,Enterprise,341,11,474.27,137.0,4,114.0,14.5,0.385,0.97,0
USER-006411,,Otros,Mobile,Basic,43,11,373.1,71.0,2,77.3,18.5,0.114,7.67,0
USER-006412,36-45,Mendoza,Desktop,Free,190,4,149.93,174.0,2,33.1,2.6,0.281,0.63,1
USER-006413,26-35,La Plata,Tablet,Free,290,49,345.73,30.0,8,27.1,,0.747,5.07,1
USER-006414,18-25,Cordoba,Desktop,Premium,189,38,450.95,150.0,4,117.4,7.6,0.048,6.03,1
USER-006415,36-45,Buenos Aires,Mobile,Premium,237,39,392.69,168.0,24,17.3,19.8,0.15,4.94,0
USER-006416,26-35,Cordoba,Mobile,Premium,69,8,226.84,107.0,0,54.1,13.3,0.519,3.48,0
USER-006417,36-45,Cordoba,Mobile,Free,225,39,62.34,164.0,1,28.9,17.5,0.25,5.2,0
USER-006418,18-25,Buenos Aires,Mobile,Basic,272,37,483.71,,24,83.1,2.5,0.54,4.08,1
USER-006419,18-25,Cordoba,Mobile,Premium,131,25,16.53,6.0,3,20.0,10.0,0.097,5.73,1
USER-006420,46-55,Rosario,Mobile,Premium,278,10,227.94,8.0,20,108.0,6.2,,1.08,0
USER-006421,18-25,Buenos Aires,Desktop,Premium,186,39,,31.0,15,118.1,16.5,0.577,6.29,1
USER-006422,46-55,Otros,Desktop,Free,189,26,127.97,,17,114.4,6.2,0.535,4.13,1
USER-006423,36-45,Rosario,Mobile,Free,40,36,199.7,,29,114.2,10.8,0.182,27.0,0
USER-006424,36-45,Cordoba,Mobile,Free,42,40,403.67,135.0,30,,19.3,0.648,28.57,1
USER-006425,46-55,Buenos Aires,Desktop,Free,328,49,151.57,30.0,7,30.0,3.2,0.556,,1
USER-006426,46-55,Mendoza,Mobile,Premium,14,20,161.69,,25,111.3,18.0,0.457,20.0,1
